Date;time;Temp;High temp;Low temp;Out hum;Dew;Wind speed;Wind dir;Wind run;High speed;High dir;Wind chill;Heat index;THW index;THSW index;17;18;Rain;Solar.;Solar;Hi Solar;UV ;UV. ;Hi ;Heat';Cool;In ;In.;In ..;In ?;In ';In Air;34;Wind,;Wind';ISS ;Arc.
;;;;;;Pt.;;;;;;;;;;Bar  ;Rain;Rate;Rad.;Energy;Rad. ;Index,;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat '';EMC;Density;ET ;Samp;Tx ;Recept;Int.
30.06.2020;11:30;23,9;24,1;23,2;52;13,4;4,8;ESE;2,41;24,1;ENE;23,9;23,9;23,9;---;1010,9;0.00;0.0;---;---;---;---;---;---;0.000;0.116;25.sie;50;14.cze;25.sie;wrz.18;1.1592;0.00;703;1;100.0;30
30.06.2020;12:00;24,1;24,4;23,7;52;13,6;4,8;SE;2,41;19,3;ENE;24,1;24,1;24,1;---;1010,7;0.00;0.0;---;---;---;---;---;---;0.000;0.120;25.wrz;48;14.0;25.lip;sie.88;1.1594;0.00;701;1;100.0;30
30.06.2020;12:30;24,5;25,1;24,1;46;12,1;4,8;SE;2,41;24,1;ENE;24,5;24,2;24,2;---;1010,7;0.00;0.0;---;---;---;---;---;---;0.000;0.128;26.sty;47;13.wrz;25.wrz;sie.67;1.1587;0.00;703;1;100.0;30
30.06.2020;13:00;24,9;25;24,4;46;12,5;6,4;SE;3,22;29;E;24,9;24,7;24,7;---;1010,3;0.00;0.0;---;---;---;---;---;---;0.000;0.138;26.lut;47;14.0;26.sty;sie.67;1.1577;0.00;702;1;100.0;30
30.06.2020;13:30;24,8;25;24,8;47;12,8;6,4;SE;3,22;32,2;NE;24,8;24,6;24,6;---;1010,2;0.00;0.0;---;---;---;---;---;---;0.000;0.135;26.kwi;47;14.lut;26.mar;sie.66;1.1564;0.00;702;1;100.0;30
30.06.2020;14:00;24,4;24,9;24,2;49;13;4,8;SE;2,41;19,3;NE;24,4;24,3;24,3;---;1010,1;0.00;0.0;---;---;---;---;---;---;0.000;0.127;26.cze;48;14.lip;26.cze;sie.85;1.1550;0.00;703;1;100.0;30
30.06.2020;14:30;24,6;24,6;24,3;48;12,9;4,8;SE;2,41;25,7;E;24,6;24,4;24,4;---;1009,8;0.00;0.0;---;---;---;---;---;---;0.000;0.131;26.wrz;51;15.wrz;27.sty;wrz.34;1.1521;0.00;702;1;100.0;30
30.06.2020;15:00;24,9;25,2;24,6;47;12,8;6,4;ESE;3,22;22,5;E;24,9;24,7;24,7;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.000;0.137;27.sty;49;15.maj;27.lut;sie.93;1.1516;0.00;703;1;100.0;30
30.06.2020;15:30;25,3;25,4;24,8;47;13,2;6,4;ESE;3,22;29;ESE;25,3;25,1;25,1;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.000;0.146;27.lut;48;15.mar;27.lut;sie.83;1.1514;0.00;702;1;100.0;30
30.06.2020;16:00;25,7;25,7;25,3;48;13,8;6,4;SE;3,22;27,4;ENE;25,7;25,5;25,5;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.000;0.153;27.mar;47;15.0;27.mar;sie.63;1.1513;0.00;703;1;100.0;30
30.06.2020;16:30;25,1;25,8;24,4;49;13,6;6,4;SE;3,22;19,3;ESE;25,1;24,9;24,9;---;1009,5;0.00;0.0;---;---;---;---;---;---;0.000;0.140;27.kwi;47;15.sty;27.kwi;sie.62;1.1506;0.00;702;1;100.0;30
30.06.2020;17:00;25,3;25,8;25,1;45;12,5;4,8;SE;2,41;20,9;NE;25,3;24,9;24,9;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.000;0.146;27.kwi;45;14.maj;27.lut;sie.32;1.1514;0.00;703;1;100.0;30
30.06.2020;17:30;25,1;25,7;25,1;46;12,6;4,8;SE;2,41;20,9;ESE;25,1;24,8;24,8;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.000;0.140;27.kwi;43;13.sie;27.sty;08.lut;1.1522;0.00;702;1;100.0;30
30.06.2020;18:00;24,9;25,1;24,7;42;11,1;3,2;ESE;1,61;19,3;ENE;24,9;24,4;24,4;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.000;0.138;27.kwi;42;13.kwi;26.wrz;lip.85;1.1526;0.00;702;1;100.0;30
30.06.2020;18:30;25,3;25,3;25;42;11,4;4,8;ESE;2,41;19,3;E;25,3;24,8;24,8;---;1009,2;0.00;0.0;---;---;---;---;---;---;0.000;0.145;27.kwi;42;13.kwi;26.wrz;lip.85;1.1524;0.00;703;1;100.0;30
30.06.2020;19:00;24,9;25,3;24,9;41;10,7;4,8;SE;2,41;12,9;ESE;24,9;24,3;24,3;---;1009,2;0.00;0.0;---;---;---;---;---;---;0.000;0.137;27.kwi;43;13.sie;27.sty;08.lut;1.1520;0.00;702;1;100.0;30
30.06.2020;19:30;24,9;24,9;24,7;42;11,1;3,2;ESE;1,61;14,5;SE;24,9;24,4;24,4;---;1009,2;0.00;0.0;---;---;---;---;---;---;0.000;0.137;27.kwi;43;13.sie;27.sty;08.lut;1.1520;0.00;703;1;100.0;30
30.06.2020;20:00;24,6;24,9;24,6;45;11,8;1,6;ESE;0,8;4,8;E;24,6;24,2;24,2;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.000;0.130;27.kwi;43;13.lip;27.0;08.lut;1.1520;0.00;702;1;100.0;30
30.06.2020;20:30;23,6;24,6;23,6;50;12,5;0;ESE;0;3,2;ENE;23,6;23,4;23,4;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.000;0.109;27.mar;45;14.kwi;27.sty;sie.33;1.1514;0.00;703;1;100.0;30
30.06.2020;21:00;21,1;23,5;21,1;59;12,7;0;ESE;0;1,6;ESE;21,1;20,7;20,7;---;1008,8;0.00;0.0;---;---;---;---;---;---;0.000;0.057;27.cze;45;14.cze;27.mar;sie.32;1.1502;0.00;702;1;100.0;30
30.06.2020;21:30;21,2;21,5;20,9;61;13,3;0;ESE;0;1,6;ESE;21,2;20,9;20,9;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.000;0.059;27.lip;43;14.0;27.mar;08.sty;1.1506;0.00;703;1;100.0;30
30.06.2020;22:00;19,2;21,2;19,2;68;13,1;0;ESE;0;1,6;ESE;19,2;19,1;19,1;---;1009,1;0.00;0.0;---;---;---;---;---;---;0.000;0.017;27.lip;44;14.kwi;27.kwi;sie.15;1.1501;0.00;702;1;100.0;30
30.06.2020;22:30;17,9;19,1;17,9;74;13,2;0;---;0;0;---;17,9;17,8;17,8;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.009;0.000;27.wrz;44;14.maj;27.lip;sie.15;1.1496;0.00;703;1;100.0;30
30.06.2020;23:00;17,8;17,9;17,6;77;13,7;0;---;0;0;---;17,8;17,8;17,8;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.012;0.000;28.0;44;14.cze;27.sie;sie.15;1.1492;0.00;702;1;100.0;30
30.06.2020;23:30;18,1;18,1;17,7;76;13,8;0;ESE;0;1,6;ESE;18,1;18,2;18,2;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.005;0.000;28.0;45;15.0;27.sie;sie.30;1.1488;0.00;702;1;100.0;30
;;18,45493056;18,76229167;18,15263889;77,02430556;13,80375;1,749027778;#DZIEL/0!;0,877916667;9,346736111;#DZIEL/0!;18,45465278;18,62208333;18,62180556;;1010,160347;;;;;;;;;;;;;;;;;;;;;
01.07.2020;00:00;17,6;18,1;17,6;79;13,9;0;ESE;0;1,6;ESE;17,6;17,7;17,7;---;1009,7;0.00;0.0;---;---;---;---;---;---;0.015;0.000;27.wrz;45;14.wrz;27.sie;sie.30;1.1492;0.00;703;1;100.0;30
01.07.2020;00:30;17,7;17,7;17,4;78;13,8;0;---;0;0;---;17,7;17,8;17,8;---;1009,7;0.00;0.0;---;---;---;---;---;---;0.013;0.000;27.sie;44;14.maj;27.cze;sie.15;1.1502;0.00;702;1;100.0;30
01.07.2020;01:00;18,1;18,1;17,7;76;13,8;0;ESE;0;1,6;ESE;18,1;18,1;18,1;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.006;0.000;27.lip;44;14.kwi;27.kwi;sie.15;1.1506;0.00;702;1;100.0;30
01.07.2020;01:30;17,8;18,1;17,8;77;13,7;0;ESE;0;1,6;ESE;17,8;17,9;17,9;---;1009,5;0.00;0.0;---;---;---;---;---;---;0.010;0.000;27.lip;44;14.mar;27.kwi;sie.15;1.1508;0.00;703;1;100.0;30
01.07.2020;02:00;17,4;17,9;17,4;78;13,6;0;ESE;0;1,6;ESE;17,4;17,5;17,5;---;1009,5;0.00;0.0;---;---;---;---;---;---;0.019;0.000;27.kwi;44;14.sty;27.sty;sie.15;1.1519;0.00;702;1;100.0;30
01.07.2020;02:30;16,9;17,4;16,9;82;13,8;0;ESE;0;3,2;ENE;16,9;17,1;17,1;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.029;0.000;27.lut;45;14.mar;26.wrz;sie.33;1.1527;0.00;703;1;100.0;30
01.07.2020;03:00;16,9;17,1;16,9;82;13,8;0;ESE;0;1,6;ESE;16,9;17,1;17,1;---;1009,5;0.00;0.0;---;---;---;---;---;---;0.029;0.000;27.0;45;14.sty;26.lip;sie.34;1.1537;0.00;702;1;100.0;30
01.07.2020;03:30;16,6;16,9;16,6;83;13,7;0;ESE;0;1,6;ESE;16,6;16,6;16,6;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.037;0.000;26.lip;46;14.sty;26.maj;sie.45;1.1545;0.00;703;1;100.0;30
01.07.2020;04:00;16,2;16,6;16,2;86;13,8;0;ESE;0;1,6;ESE;16,2;16,3;16,3;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.045;0.000;26.maj;46;13.wrz;26.lut;sie.46;1.1556;0.00;702;1;100.0;30
01.07.2020;04:30;16,8;16,8;16,2;85;14,3;0;E;0;8;ESE;16,8;17;17;---;1009,5;0.00;0.0;---;---;---;---;---;---;0.031;0.000;26.mar;47;14.sty;26.sty;sie.66;1.1565;0.00;702;1;100.0;30
01.07.2020;05:00;16,9;16,9;16,8;84;14,2;0;ESE;0;4,8;E;16,9;17,1;17,1;---;1009,5;0.00;0.0;---;---;---;---;---;---;0.030;0.000;26.lut;47;14.0;25.wrz;sie.67;1.1570;0.00;703;1;100.0;30
01.07.2020;05:30;17,2;17,2;16,8;83;14,3;0;ESE;0;4,8;ESE;17,2;17,4;17,4;---;1009,8;0.00;0.0;---;---;---;---;---;---;0.023;0.000;26.0;48;14.sty;25.wrz;sie.87;1.1577;0.00;702;1;100.0;30
01.07.2020;06:00;18,4;18,4;17,2;79;14,7;1,6;ESE;0,8;9,7;ENE;18,4;18,7;18,7;---;1010;0.00;0.0;---;---;---;---;---;---;0.000;0.002;25.wrz;48;14.0;25.lip;sie.88;1.1586;0.00;703;1;100.0;30
01.07.2020;06:30;19,8;19,8;18,4;75;15,2;1,6;ESE;0,8;4,8;ESE;19,8;20,1;20,1;---;1010,3;0.00;0.0;---;---;---;---;---;---;0.000;0.030;25.sie;49;14.mar;25.lip;sie.98;1.1590;0.00;702;1;100.0;30
01.07.2020;07:00;21;21;19,8;71;15,5;1,6;ESE;0,8;8;ENE;21;21,2;21,2;---;1010,4;0.00;0.0;---;---;---;---;---;---;0.000;0.056;25.lip;49;14.lut;25.lip;sie.98;1.1594;0.00;703;1;100.0;30
01.07.2020;07:30;22,2;22,2;20,8;66;15,6;1,6;ESE;0,8;8;ESE;22,2;22,4;22,4;---;1010,3;0.00;0.0;---;---;---;---;---;---;0.000;0.081;25.lip;50;14.maj;25.lip;wrz.19;1.1593;0.00;702;1;100.0;30
01.07.2020;08:00;22,1;22,4;21,8;61;14,2;3,2;ESE;1,61;14,5;NE;22,1;22,1;22,1;---;1010,6;0.00;0.0;---;---;---;---;---;---;0.000;0.079;25.cze;49;14.sty;25.cze;sie.99;1.1603;0.00;703;1;100.0;30
01.07.2020;08:30;23,2;23,2;22,2;58;14,4;1,6;ESE;0,8;11,3;ENE;23,2;23,3;23,3;---;1010,5;0.00;0.0;---;---;---;---;---;---;0.000;0.101;25.lip;49;14.lut;25.lip;sie.98;1.1596;0.00;702;1;100.0;30
01.07.2020;09:00;23,8;23,8;23,1;55;14,2;3,2;SE;1,61;12,9;NNE;23,8;23,9;23,9;---;1010,5;0.00;0.0;---;---;---;---;---;---;0.000;0.113;25.sie;48;13.wrz;25.cze;sie.88;1.1597;0.00;703;1;100.0;30
01.07.2020;09:30;24,2;24,3;23,8;54;14,3;4,8;ESE;2,41;17,7;NNE;24,2;24,3;24,3;---;1010,5;0.00;0.0;---;---;---;---;---;---;0.000;0.123;25.wrz;47;13.sie;25.lip;sie.68;1.1592;0.00;702;1;100.0;30
01.07.2020;10:00;24,7;24,7;24,2;54;14,7;4,8;ESE;2,41;19,3;ENE;24,7;24,7;24,7;---;1010,5;0.00;0.0;---;---;---;---;---;---;0.000;0.132;26.lut;47;14.0;26.sty;sie.67;1.1579;0.00;702;1;100.0;30
01.07.2020;10:30;25,2;25,3;24,7;51;14,4;4,8;ESE;2,41;20,9;ENE;25,2;25,2;25,2;---;1010,5;0.00;0.0;---;---;---;---;---;---;0.000;0.144;26.kwi;47;14.lut;26.mar;sie.66;1.1568;0.00;703;1;100.0;30
01.07.2020;11:00;26,1;26,1;25,2;51;15,1;4,8;SE;2,41;19,3;NE;26,1;26,1;26,1;---;1010,4;0.00;0.0;---;---;---;---;---;---;0.000;0.161;26.lip;47;14.kwi;26.maj;sie.65;1.1556;0.00;702;1;100.0;30
01.07.2020;11:30;26,1;26,4;25,8;50;14,8;6,4;ESE;3,22;24,1;E;26,1;26,1;26,1;---;1010,3;0.00;0.0;---;---;---;---;---;---;0.000;0.161;26.sie;47;14.maj;26.cze;sie.65;1.1549;0.00;703;1;100.0;30
01.07.2020;12:00;26,7;26,7;26,1;50;15,4;6,4;ESE;3,22;19,3;ESE;26,7;26,8;26,8;---;1010,1;0.00;0.0;---;---;---;---;---;---;0.000;0.174;26.wrz;47;14.lip;26.sie;sie.64;1.1538;0.00;702;1;100.0;30
01.07.2020;12:30;27,1;27,2;26,6;49;15,4;6,4;ESE;3,22;25,7;NE;27,1;27,1;27,1;---;1010,1;0.00;0.0;---;---;---;---;---;---;0.000;0.182;27.sty;46;14.maj;26.wrz;sie.45;1.1534;0.00;703;1;100.0;30
01.07.2020;13:00;27,4;27,6;26,9;47;15,1;4,8;SE;2,41;20,9;ENE;27,4;27,4;27,4;---;1010;0.00;0.0;---;---;---;---;---;---;0.000;0.190;27.mar;47;15.0;27.mar;sie.63;1.1518;0.00;702;1;100.0;30
01.07.2020;13:30;28,2;28,2;27,3;47;15,8;4,8;ESE;2,41;24,1;NE;28,2;28,3;28,3;---;1009,7;0.00;0.0;---;---;---;---;---;---;0.000;0.206;27.maj;46;14.sie;27.kwi;sie.45;1.1510;0.00;703;1;100.0;30
01.07.2020;14:00;28,6;28,8;28,1;46;15,8;4,8;ESE;2,41;20,9;NE;28,6;28,6;28,6;---;1009,6;0.00;0.0;---;---;---;---;---;---;0.000;0.213;27.sie;46;15.sty;27.lip;sie.45;1.1495;0.00;702;1;100.0;30
01.07.2020;14:30;28,7;28,7;28,5;44;15,2;6,4;ESE;3,22;27,4;E;28,7;28,6;28,6;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.000;0.215;28.0;45;15.0;27.sie;sie.30;1.1486;0.00;702;1;100.0;30
01.07.2020;15:00;29,2;29,2;28,7;44;15,7;6,4;ESE;3,22;22,5;E;29,2;29,2;29,2;---;1009,4;0.00;0.0;---;---;---;---;---;---;0.000;0.226;28.sty;43;14.mar;27.lip;8.00;1.1492;0.00;703;1;100.0;30
01.07.2020;15:30;29,4;29,4;29,1;44;15,9;4,8;ESE;2,41;24,1;NE;29,4;29,5;29,5;---;1009,2;0.00;0.0;---;---;---;---;---;---;0.000;0.230;28.lut;42;14.0;27.sie;lip.85;1.1489;0.00;702;1;100.0;30
01.07.2020;16:00;29,7;29,8;29,3;44;16,2;4,8;SE;2,41;25,7;E;29,7;29,9;29,9;---;1009,2;0.00;0.0;---;---;---;---;---;---;0.000;0.237;28.lut;42;14.0;27.sie;lip.85;1.1489;0.00;703;1;100.0;30
01.07.2020;16:30;29,6;29,8;29,4;44;16,1;4,8;SE;2,41;19,3;ESE;29,6;29,8;29,8;---;1008,9;0.00;0.0;---;---;---;---;---;---;0.000;0.235;28.lut;41;13.lip;27.lip;lip.70;1.1490;0.00;702;1;100.0;30
01.07.2020;17:00;30,3;30,3;29,6;43;16,3;3,2;ESE;1,61;20,9;NE;30,3;30,5;30,5;---;1008,4;0.00;0.0;---;---;---;---;---;---;0.000;0.249;28.lut;41;13.lip;27.lip;lip.70;1.1484;0.00;703;1;100.0;30
01.07.2020;17:30;29,9;30,3;29,7;45;16,7;4,8;ESE;2,41;14,5;ESE;29,9;30,3;30,3;---;1008,3;0.00;0.0;---;---;---;---;---;---;0.000;0.242;28.lut;42;14.sty;27.sie;lip.85;1.1476;0.00;702;1;100.0;30
01.07.2020;18:00;30;30,5;29,9;45;16,8;3,2;SE;1,61;14,5;ENE;30;30,4;30,4;---;1008,2;0.00;0.0;---;---;---;---;---;---;0.000;0.243;28.lut;41;13.lip;27.lip;lip.69;1.1479;0.00;703;1;100.0;30
01.07.2020;18:30;30,1;30,1;29,7;45;16,8;3,2;SE;1,61;19,3;ESE;30,1;30,4;30,4;---;1008,1;0.00;0.0;---;---;---;---;---;---;0.000;0.244;28.lut;41;13.lip;27.lip;lip.70;1.1481;0.00;702;1;100.0;30
01.07.2020;19:00;29,7;30,1;29,6;47;17,2;3,2;SE;1,61;12,9;ESE;29,7;30,3;30,3;---;1008,2;0.00;0.0;---;---;---;---;---;---;0.000;0.237;28.sty;41;13.cze;27.cze;lip.70;1.1484;0.00;702;1;100.0;30
01.07.2020;19:30;29,4;29,8;29,4;48;17,3;1,6;ESE;0,8;8;ESE;29,4;30,1;30,1;---;1008,1;0.00;0.0;---;---;---;---;---;---;0.000;0.231;28.0;41;13.maj;27.maj;lip.70;1.1489;0.00;703;1;100.0;30
01.07.2020;20:00;29,3;29,7;29,3;49;17,5;1,6;ESE;0,8;9,7;E;29,3;29,9;29,9;---;1008,2;0.00;0.0;---;---;---;---;---;---;0.000;0.228;27.sie;40;13.0;27.lut;lip.55;1.1502;0.00;702;1;100.0;30
01.07.2020;20:30;28;29,3;28;54;17,8;0;ESE;0;1,6;ESE;28;28,7;28,7;---;1008,2;0.00;0.0;---;---;---;---;---;---;0.000;0.201;27.lip;41;13.lut;27.sty;lip.71;1.1506;0.00;703;1;100.0;30
